id,seller_id,contact_id,contact_warehouse_id,visit_type,latitude_checkin,longitude_checkin,latitude_checkout,longitude_checkout,test,distance,checkin_date,checkout_date,observation,photo,checkout_ok,created_at,updated_at,sales_management,collection,training
1639,21,2583,2561,847,4.1442184,-73.6318505,4.1441892,-73.6319268,0,8201431,2020-08-18 16:21:15,2020-08-18 16:21:45,se visita cliente pero no sé encuentra pasar el día miércoles,,SI,2020-08-18 16:21:15,2020-08-18 16:21:45,t,f,f
1641,21,2987,2966,847,4.145982,-73.6298888,4.146005,-73.6299033,0,8201218,2020-08-18 16:24:18,2020-08-18 16:25:42,cliente nos programa pago para el día miércoles en la mañana,,SI,2020-08-18 16:24:18,2020-08-18 16:25:42,t,f,f
1635,38,1600,1573,847,4.0978762,-73.6502744,4.0978904,-73.650281,0,8203370,2020-08-18 16:03:23,2020-08-18 16:28:06,,,SI,2020-08-18 16:03:23,2020-08-18 16:28:06,t,f,f
1642,78,2544,2522,847,4.6749843,-74.1477381,4.6798261,-74.1482864,0,8259954,2020-08-18 16:24:53,2020-08-18 16:38:02,,,SI,2020-08-18 16:24:53,2020-08-18 16:38:02,t,f,f
1644,21,1413,1385,847,4.1465415,-73.6303455,4.1467691,-73.6304649,0,8201270,2020-08-18 16:29:46,2020-08-18 16:43:36,cliente necesita lubricante GULF pasar el jueves para que nos cancele saldo en cartera y poder montar pedido,,SI,2020-08-18 16:29:46,2020-08-18 16:43:36,t,t,f
1646,9,2392,2368,847,4.6570764,-74.0731361,4.6570578,-74.073097,0,8251634,2020-08-18 16:50:43,2020-08-18 16:51:52,,,SI,2020-08-18 16:50:43,2020-08-18 16:51:52,t,f,f
1645,78,2253,2229,847,4.6798357,-74.1482936,4.6787655,-74.1504542,0,8260028,2020-08-18 16:38:20,2020-08-18 16:58:44,,,SI,2020-08-18 16:38:20,2020-08-18 16:58:44,t,f,f
1640,34,442,409,847,3.4199429,-76.507066,3.4199483,-76.5070291,0,8519372,2020-08-18 16:21:50,2020-08-18 17:10:42,,,SI,2020-08-18 16:21:50,2020-08-18 17:10:42,t,f,f
1648,21,1300,1272,847,4.1379602,-73.6343044,4.1395467,-73.6327033,0,8201689,2020-08-18 17:06:07,2020-08-18 17:20:55,cliente no está comprando por qué está esperando decisión de el gobierno municipal,,SI,2020-08-18 17:06:07,2020-08-18 17:20:55,t,f,f
1643,68,2480,2458,847,4.6184164,-74.1467138,4.6225468,-74.1555738,0,8259700,2020-08-18 16:25:29,2020-08-18 17:22:13,,,SI,2020-08-18 16:25:29,2020-08-18 17:22:13,f,t,f
1649,21,1943,1918,847,4.1398395,-73.6323779,4.1398458,-73.632376,0,8201480,2020-08-18 17:25:36,2020-08-18 17:26:42,la señora vivíana nos programa pago para el día miércoles en la tarde,,SI,2020-08-18 17:25:36,2020-08-18 17:26:42,f,t,f
1650,21,2685,2664,847,4.1398383,-73.632525,4.1397776,-73.6323743,0,8201496,2020-08-18 17:27:36,2020-08-18 17:34:00,cliente en espera de que el gobierno municipal se pronuncie,,SI,2020-08-18 17:27:36,2020-08-18 17:34:00,t,t,f
1651,68,2480,2458,847,4.6223981,-74.1556167,4.622389,-74.1555939,0,8260697,2020-08-18 17:59:06,2020-08-18 17:59:19,,,SI,2020-08-18 17:59:06,2020-08-18 17:59:19,f,t,f
1636,3,1577,1550,847,7.0959139,-73.1066891,7.0995389,-73.1275165,0,8152657,2020-08-18 16:09:15,2020-08-18 18:56:38,,,SI,2020-08-18 16:09:15,2020-08-18 18:56:38,t,f,f
1653,46,142,112,847,3.4439154,-76.4929266,3.4439154,-76.4929266,0,8517839,2020-08-19 08:01:44,2020-08-19 08:01:48,,,SI,2020-08-19 08:01:44,2020-08-19 08:01:48,t,f,f
1654,8425,1661,1634,847,2.3995062,-75.8764384,2.39949,-75.8764699,0,8447893,2020-08-19 08:42:01,2020-08-19 08:45:44,En el momento de la visita el negocio estaba cerrado,,SI,2020-08-19 08:42:01,2020-08-19 08:45:44,t,f,f
1655,38,39,23,847,4.1443889,-73.6316537,4.1443889,-73.6316537,0,8201410,2020-08-19 08:46:21,2020-08-19 09:07:58,,,SI,2020-08-19 08:46:21,2020-08-19 09:07:58,t,f,f
1657,38,186,156,847,4.1443906,-73.6316563,4.1443906,-73.6316563,0,8201410,2020-08-19 09:08:08,2020-08-19 09:11:42,,,SI,2020-08-19 09:08:08,2020-08-19 09:11:42,t,f,f
1656,46,3131,3111,847,3.4439217,-76.4929304,3.4439391,-76.4929515,0,8517839,2020-08-19 08:48:21,2020-08-19 09:12:27,,,SI,2020-08-19 08:48:21,2020-08-19 09:12:27,t,f,f
1627,13,2404,2380,847,4.6778412,-74.1452809,4.6791886,-74.1353531,0,8259689,2020-08-18 15:42:25,2020-08-19 09:31:04,,,SI,2020-08-18 15:42:25,2020-08-19 09:31:04,t,f,f
1667,1,1627,1600,847,7.1293373,-73.1220449,7.1296026,-73.1222018,0,8154489,2020-08-19 10:30:42,2020-08-19 10:45:14,"el cliente presenta calamidad familiar y no ha podido consolidar el pedido,se programa nuevamente gestión de venta para el día sábado",,SI,2020-08-19 10:30:42,2020-08-19 10:45:14,t,f,f
1659,123,3063,3042,847,4.443849,-75.2219944,4.4238129,-75.1874332,0,8378592,2020-08-19 09:23:29,2020-08-19 10:01:25,,,SI,2020-08-19 09:23:29,2020-08-19 10:01:25,t,f,f
1662,123,2520,2498,847,4.4238262,-75.1875006,4.4237558,-75.187222,0,8374720,2020-08-19 10:01:44,2020-08-19 10:08:28,,,SI,2020-08-19 10:01:44,2020-08-19 10:08:28,t,f,f
1661,8425,1661,1634,847,2.3995186,-75.8764592,2.3994915,-75.8764586,0,8447896,2020-08-19 09:36:24,2020-08-19 10:14:46,"Solicitó cotización de Baterías y filtros, así como cotización de Kixx y ACDelco",,SI,2020-08-19 09:36:24,2020-08-19 10:14:46,t,f,f
1663,265,174,145,847,0,0,,,0,0,2020-08-19 10:20:09,,,,NO,2020-08-19 10:20:09,2020-08-19 10:20:09,t,f,f
1664,265,174,145,847,0,0,0,0,0,0,2020-08-19 10:20:11,2020-08-19 10:24:03,,,SI,2020-08-19 10:20:11,2020-08-19 10:24:03,t,f,f
1665,123,276,244,847,4.4422952,-75.174352,4.4422952,-75.174352,0,8373302,2020-08-19 10:25:57,2020-08-19 10:29:28,,,SI,2020-08-19 10:25:57,2020-08-19 10:29:28,t,f,f
1666,265,2110,2085,847,0,0,0,0,0,0,2020-08-19 10:27:35,2020-08-19 10:49:36,,,SI,2020-08-19 10:27:35,2020-08-19 10:49:36,t,f,f
1668,123,254,223,847,4.4457744,-75.1494664,4.4479577,-75.1510721,0,8370548,2020-08-19 10:39:14,2020-08-19 10:50:29,,,SI,2020-08-19 10:39:14,2020-08-19 10:50:29,t,f,f
1669,265,644,615,847,0,0,0,0,0,0,2020-08-19 10:50:12,2020-08-19 10:54:35,,,SI,2020-08-19 10:50:12,2020-08-19 10:54:35,t,f,f
1658,38,163,3525,847,4.144396,-73.6316571,4.1763175,-73.6376332,0,8201410,2020-08-19 09:14:48,2020-08-19 10:59:47,,,SI,2020-08-19 09:14:48,2020-08-19 10:59:47,t,f,f
1671,265,2207,2183,847,0,0,0,0,0,0,2020-08-19 11:07:09,2020-08-19 11:26:42,cliente cancela saldo fv 640,,SI,2020-08-19 11:07:09,2020-08-19 11:26:42,t,f,f
1670,123,1952,1927,847,4.4454642,-75.1490573,4.4457964,-75.1521666,0,8370502,2020-08-19 10:52:44,2020-08-19 11:35:15,,,SI,2020-08-19 10:52:44,2020-08-19 11:35:15,t,f,f
1673,265,2228,2204,847,0,0,0,0,0,0,2020-08-19 11:34:42,2020-08-19 11:37:10,,,SI,2020-08-19 11:34:42,2020-08-19 11:37:10,t,f,f
1674,34,396,363,847,3.4139074,-76.4900361,3.4139018,-76.490035,0,8517471,2020-08-19 11:39:31,2020-08-19 11:39:35,,,SI,2020-08-19 11:39:31,2020-08-19 11:39:35,t,f,f
1672,38,2058,2033,847,4.1388249,-73.6303462,4.1388255,-73.6303457,0,8201252,2020-08-19 11:31:21,2020-08-19 11:40:26,,,SI,2020-08-19 11:31:21,2020-08-19 11:40:26,t,f,f
1675,21,2987,2966,847,4.1460171,-73.6298918,4.1459674,-73.6299068,0,8201218,2020-08-19 11:40:26,2020-08-19 11:51:14,cliente nos cancela factura pendiente,,SI,2020-08-19 11:40:26,2020-08-19 11:51:14,f,t,f
1676,38,8456,8080,847,4.1387474,-73.6304972,4.1294219,-73.6365817,0,8201268,2020-08-19 11:41:04,2020-08-19 11:58:15,,,SI,2020-08-19 11:41:04,2020-08-19 11:58:15,t,f,f
1660,13,8440,8065,847,4.6791846,-74.1353463,4.679407,-74.135321,0,8258590,2020-08-19 09:31:22,2020-08-19 12:11:46,,,SI,2020-08-19 09:31:22,2020-08-19 12:11:46,t,f,f
1647,78,3080,3059,847,4.6787502,-74.1504921,4.6629356,-74.1172335,0,8260269,2020-08-18 16:59:07,2020-08-19 13:27:13,,,SI,2020-08-18 16:59:07,2020-08-19 13:27:13,t,f,f
1680,7,2567,2545,847,4.7168254,-74.0533505,4.7168623,-74.0533383,0,8249591,2020-08-19 11:59:12,2020-08-19 11:59:50,,,SI,2020-08-19 11:59:12,2020-08-19 11:59:50,t,f,f
1677,27,659,630,847,4.9612326,-73.9206644,4.9613187,-73.920766,0,8235518,2020-08-19 11:44:13,2020-08-19 12:05:06,,,SI,2020-08-19 11:44:13,2020-08-19 12:05:06,t,f,f
1678,123,3230,3213,847,4.4408132,-75.1824295,4.4407145,-75.1825478,0,8374195,2020-08-19 11:50:57,2020-08-19 12:08:46,,,SI,2020-08-19 11:50:57,2020-08-19 12:08:46,t,f,f
1652,68,1319,1291,847,4.6224763,-74.1556687,4.5925567,-74.0904621,0,8260703,2020-08-18 18:47:23,2020-08-19 12:12:18,,,SI,2020-08-18 18:47:23,2020-08-19 12:12:18,f,t,f
1706,9,2605,2584,847,4.6558623,-74.0737244,4.6558443,-74.0736377,0,8251696,2020-08-19 14:21:21,2020-08-19 14:24:19,,,SI,2020-08-19 14:21:21,2020-08-19 14:24:19,t,f,f
1681,7188,6,3,847,4.5872289,-74.1401072,4.5872243,-74.1401089,0,8258890,2020-08-19 12:07:36,2020-08-19 12:14:00,,,SI,2020-08-19 12:07:36,2020-08-19 12:14:00,t,f,f
1682,68,2097,2072,847,4.5925567,-74.0904621,4.5926512,-74.0905112,0,8253395,2020-08-19 12:12:33,2020-08-19 12:27:49,,,SI,2020-08-19 12:12:33,2020-08-19 12:27:49,f,t,f
1685,34,2961,2940,847,3.4391284,-76.5141493,,,0,8520189,2020-08-19 12:29:24,,,,NO,2020-08-19 12:29:24,2020-08-19 12:29:24,t,f,f
1686,265,2196,2172,847,5.5189268,-73.3682706,,,0,8175923,2020-08-19 12:29:55,,,,NO,2020-08-19 12:29:55,2020-08-19 12:29:55,t,f,f
1683,7188,6,3,847,4.5872256,-74.1400974,4.58723,-74.1401039,0,8258889,2020-08-19 12:17:38,2020-08-19 12:32:53,,,SI,2020-08-19 12:17:38,2020-08-19 12:32:53,t,f,f
1687,21,312,280,847,4.1465399,-73.6292529,4.1466579,-73.629331,0,8201148,2020-08-19 12:33:52,2020-08-19 12:45:13,se entrega pedido y canceló de contado,,SI,2020-08-19 12:33:52,2020-08-19 12:45:13,t,f,f
1688,7,1223,1195,847,4.7171202,-74.0532782,4.7171123,-74.0533232,0,8249583,2020-08-19 12:35:03,2020-08-19 12:45:27,,,SI,2020-08-19 12:35:03,2020-08-19 12:45:27,t,f,f
1684,68,518,487,847,4.5926592,-74.0904922,4.593032,-74.0910618,0,8253399,2020-08-19 12:28:12,2020-08-19 12:57:49,,,SI,2020-08-19 12:28:12,2020-08-19 12:57:49,f,t,f
1690,68,2287,2263,847,4.5929904,-74.0911027,4.5935214,-74.0935624,0,8253467,2020-08-19 12:58:13,2020-08-19 13:26:19,,,SI,2020-08-19 12:58:13,2020-08-19 13:26:19,t,f,f
1693,9,18,10,847,4.6782999,-74.0875867,4.6783125,-74.0875688,0,8253290,2020-08-19 13:24:52,2020-08-19 13:31:04,pedido tambor kixx,,SI,2020-08-19 13:24:52,2020-08-19 13:31:04,t,f,f
1689,265,454,422,847,5.5192636,-73.3681829,5.5286063,-73.3596328,0,8175915,2020-08-19 12:45:00,2020-08-19 13:43:05,,,SI,2020-08-19 12:45:00,2020-08-19 13:43:05,t,f,f
1691,27,3013,2992,847,4.9909314,-73.874198,4.990905,-73.8741878,0,8230447,2020-08-19 13:15:58,2020-08-19 13:46:32,,,SI,2020-08-19 13:15:58,2020-08-19 13:46:32,t,f,f
1695,68,894,866,847,4.5935204,-74.0935662,4.5939418,-74.0947594,0,8253742,2020-08-19 13:32:14,2020-08-19 13:47:14,,,SI,2020-08-19 13:32:14,2020-08-19 13:47:14,t,t,f
1696,46,119,91,847,3.4461278,-76.5035275,,,0,8519020,2020-08-19 13:47:33,,,,NO,2020-08-19 13:47:33,2020-08-19 13:47:33,t,f,f
1697,9,194,164,847,4.6759134,-74.0849943,,,0,8252997,2020-08-19 13:48:07,,,,NO,2020-08-19 13:48:07,2020-08-19 13:48:07,t,f,f
1699,34,2960,2939,847,3.4429057,-76.5209564,3.4429057,-76.5209564,0,8520951,2020-08-19 13:49:43,2020-08-19 13:49:46,,,SI,2020-08-19 13:49:43,2020-08-19 13:49:46,t,f,f
1701,34,1132,1104,847,3.4429135,-76.5209402,3.4429135,-76.5209402,0,8520950,2020-08-19 13:49:54,2020-08-19 13:49:56,,,SI,2020-08-19 13:49:54,2020-08-19 13:49:56,t,f,f
1698,9,194,164,847,4.6759134,-74.0849943,4.6759317,-74.0850027,0,8252997,2020-08-19 13:48:09,2020-08-19 13:50:58,,,SI,2020-08-19 13:48:09,2020-08-19 13:50:58,t,f,f
1700,7,316,284,847,4.7165003,-74.0542459,4.7164881,-74.0542563,0,8249689,2020-08-19 13:49:46,2020-08-19 13:55:22,,,SI,2020-08-19 13:49:46,2020-08-19 13:55:22,t,f,f
1694,78,2604,2583,847,4.6629437,-74.1172551,4.6629727,-74.1172505,0,8256543,2020-08-19 13:27:28,2020-08-19 14:03:04,,,SI,2020-08-19 13:27:28,2020-08-19 14:03:04,t,f,f
1702,9,2593,2571,847,4.6711371,-74.080118,4.6707317,-74.0796916,0,8252444,2020-08-19 14:00:11,2020-08-19 14:04:35,,,SI,2020-08-19 14:00:11,2020-08-19 14:04:35,t,f,f
1703,9,3172,3152,847,4.6707245,-74.0796997,4.6707103,-74.0796802,0,8252396,2020-08-19 14:05:07,2020-08-19 14:05:21,pasar después,,SI,2020-08-19 14:05:07,2020-08-19 14:05:21,t,f,f
1707,38,1527,1499,847,4.1443885,-73.6316524,,,0,8201410,2020-08-19 14:29:40,,,,NO,2020-08-19 14:29:40,2020-08-19 14:29:40,t,f,f
1708,27,801,773,847,5.0116496,-73.9934892,5.0116441,-73.993489,0,8243728,2020-08-19 14:30:12,2020-08-19 14:35:36,,,SI,2020-08-19 14:30:12,2020-08-19 14:35:36,f,t,f
1709,27,76,52,847,5.0115102,-73.9877392,,,0,8243090,2020-08-19 14:36:34,,,,NO,2020-08-19 14:36:34,2020-08-19 14:36:34,t,f,f
1710,27,76,52,847,5.0114689,-73.9876003,5.0119671,-73.9895252,0,8243075,2020-08-19 14:37:12,2020-08-19 14:41:36,,,SI,2020-08-19 14:37:12,2020-08-19 14:41:36,t,f,f
1713,34,582,553,847,3.4429232,-76.5220134,3.4429232,-76.5220134,0,8521069,2020-08-19 14:45:00,2020-08-19 14:45:21,,,SI,2020-08-19 14:45:00,2020-08-19 14:45:21,t,f,f
1704,68,3151,3131,847,4.5939353,-74.0947479,4.6105652,-74.130859,0,8253874,2020-08-19 14:12:20,2020-08-19 14:53:24,,,SI,2020-08-19 14:12:20,2020-08-19 14:53:24,t,t,f
1715,46,3062,3041,847,3.4482936,-76.4879669,3.4482299,-76.4878988,0,8517294,2020-08-19 14:52:31,2020-08-19 14:54:37,,,SI,2020-08-19 14:52:31,2020-08-19 14:54:37,t,f,f
1711,1,2,1,847,7.1297211,-73.1219894,7.1297006,-73.1221067,0,8154484,2020-08-19 14:39:15,2020-08-19 14:57:36,"se programa cobro nuevamente el día 24 de agoato, respuesta dicha por el cliente",,SI,2020-08-19 14:39:15,2020-08-19 14:57:36,f,t,f
1717,46,3062,3041,847,3.4482727,-76.487921,3.4482727,-76.487921,0,8517289,2020-08-19 14:54:49,2020-08-19 15:00:21,,,SI,2020-08-19 14:54:49,2020-08-19 15:00:21,t,f,f
1718,46,2409,2385,847,3.4482155,-76.4879231,3.4482155,-76.4879231,0,8517289,2020-08-19 15:00:40,2020-08-19 15:00:44,,,SI,2020-08-19 15:00:40,2020-08-19 15:00:44,t,f,f
1720,46,329,297,847,3.4502256,-76.4870321,3.4502409,-76.4870236,0,8517194,2020-08-19 15:02:02,2020-08-19 15:02:14,,,SI,2020-08-19 15:02:02,2020-08-19 15:02:14,t,f,f
1722,46,1194,1166,847,3.4541853,-76.4849671,3.4555695,-76.4842439,0,8516970,2020-08-19 15:04:48,2020-08-19 15:06:07,,,SI,2020-08-19 15:04:48,2020-08-19 15:06:07,t,f,f
1723,46,319,287,847,3.4615732,-76.4825849,3.4615713,-76.4825899,0,8516717,2020-08-19 15:08:42,2020-08-19 15:08:47,,,SI,2020-08-19 15:08:42,2020-08-19 15:08:47,t,f,f
1716,68,7754,7979,847,4.6109288,-74.1314389,4.6226586,-74.1556626,0,8257987,2020-08-19 14:53:55,2020-08-19 15:17:44,,,SI,2020-08-19 14:53:55,2020-08-19 15:17:44,t,f,f
1725,123,2004,1979,847,4.4323842,-75.2220713,4.4324564,-75.2221442,0,8378575,2020-08-19 15:15:38,2020-08-19 15:27:11,,,SI,2020-08-19 15:15:38,2020-08-19 15:27:11,t,f,f
1712,7,3114,3094,847,4.7172335,-74.0540806,4.7173875,-74.0546902,0,8249673,2020-08-19 14:43:45,2020-08-19 15:29:17,,,SI,2020-08-19 14:43:45,2020-08-19 15:29:17,t,f,f
1705,21,1836,1811,847,4.1438354,-73.6359582,4.1439329,-73.635832,0,8201886,2020-08-19 14:20:18,2020-08-19 15:30:10,se vende producto KIXX,,SI,2020-08-19 14:20:18,2020-08-19 15:30:10,t,t,f
1692,7188,6,3,847,4.5820266,-74.1562655,4.5757938,-74.1551415,0,8260669,2020-08-19 13:18:34,2020-08-19 15:38:39,,,SI,2020-08-19 13:18:34,2020-08-19 15:38:39,t,f,f
1721,1,1939,1914,847,7.1297331,-73.1220441,7.1298402,-73.1220416,0,8154490,2020-08-19 15:02:26,2020-08-19 15:41:59,se logra venta por 11 cajas de aceite,,SI,2020-08-19 15:02:26,2020-08-19 15:41:59,f,t,f
1724,27,3219,3202,847,5.0243484,-73.9823162,5.0259226,-73.9809585,0,8242524,2020-08-19 15:13:07,2020-08-19 15:58:08,,,SI,2020-08-19 15:13:07,2020-08-19 15:58:08,t,f,f
1726,46,1194,1166,847,3.4729621,-76.4862074,3.4852809,-76.4914624,0,8517138,2020-08-19 15:15:57,2020-08-19 15:59:43,,,SI,2020-08-19 15:15:57,2020-08-19 15:59:43,t,f,f
1714,34,582,553,847,3.4429139,-76.5220162,3.4546603,-76.5371542,0,8521069,2020-08-19 14:45:32,2020-08-19 20:46:31,,,SI,2020-08-19 14:45:32,2020-08-19 20:46:31,t,f,f
1727,7,595,566,847,4.717412,-74.0546938,4.7174143,-74.0547012,0,8249741,2020-08-19 15:29:37,2020-08-19 15:32:29,,,SI,2020-08-19 15:29:37,2020-08-19 15:32:29,t,f,f
1719,38,2025,1999,847,4.1443903,-73.6316538,4.1443886,-73.6316583,0,8201410,2020-08-19 15:01:38,2020-08-19 15:57:11,,,SI,2020-08-19 15:01:38,2020-08-19 15:57:11,t,f,f
1729,7188,8452,8076,847,4.5758194,-74.1552487,4.5753475,-74.1552932,0,8260541,2020-08-19 15:38:51,2020-08-19 15:57:59,,,SI,2020-08-19 15:38:51,2020-08-19 15:57:59,t,f,f
1733,46,1603,3490,847,3.4852378,-76.4913375,3.4852378,-76.4913375,0,8517727,2020-08-19 15:59:56,2020-08-19 16:00:17,,,SI,2020-08-19 15:59:56,2020-08-19 16:00:17,t,f,f
1734,8425,957,929,847,2.1982462,-75.6274947,2.1984846,-75.6275664,0,8419983,2020-08-19 16:15:49,2020-08-19 16:16:54,Hizo pedido de 8 baterías Velko,,SI,2020-08-19 16:15:49,2020-08-19 16:16:55,t,f,f
1736,8425,1762,1736,847,2.1984912,-75.6275394,2.1985305,-75.6275398,0,8419988,2020-08-19 16:17:20,2020-08-19 16:18:48,Reportó cambio de dirección a la Calle 5 Sur #18-35 en una serviteca.\rSolicita visita para hacer pedido,,SI,2020-08-19 16:17:20,2020-08-19 16:18:48,t,f,f
1737,8425,2729,2708,847,2.1984908,-75.6275109,2.1984712,-75.6274495,0,8419985,2020-08-19 16:19:08,2020-08-19 16:20:16,Se hizo conciliación de cuentas y presentó reportes de pago.\rQueda al día,,SI,2020-08-19 16:19:08,2020-08-19 16:20:16,f,t,f
1738,9,2093,2068,847,4.6552069,-74.0653041,4.655232,-74.0653459,0,8250761,2020-08-19 16:21:24,2020-08-19 16:22:32,,,SI,2020-08-19 16:21:24,2020-08-19 16:22:32,t,f,f
1728,123,1311,1283,847,4.4413196,-75.2302571,4.4416463,-75.2320819,0,8379503,2020-08-19 15:33:35,2020-08-19 16:23:39,,,SI,2020-08-19 15:33:35,2020-08-19 16:23:39,t,t,f
1735,7,1569,1542,847,4.7173546,-74.0536941,4.7173727,-74.053701,0,8249630,2020-08-19 16:16:27,2020-08-19 16:27:37,,,SI,2020-08-19 16:16:27,2020-08-19 16:27:37,t,f,f
1730,78,3278,3263,847,4.6157724,-74.160837,4.6542929,-74.141048,0,8261260,2020-08-19 15:46:38,2020-08-19 16:35:00,,,SI,2020-08-19 15:46:38,2020-08-19 16:35:00,t,f,f
1739,8425,1764,1738,847,2.1996895,-75.6266451,2.1996772,-75.6266615,0,8419890,2020-08-19 16:25:16,2020-08-19 16:37:40,Me presenté como nuevo comercial \rsolicita enviar boletines de oferta en repuestos \rpregunto por alternadores,,SI,2020-08-19 16:25:16,2020-08-19 16:37:40,t,f,f
1740,9,2935,2914,847,4.6554888,-74.0646436,4.6554765,-74.0646563,0,8250688,2020-08-19 16:27:19,2020-08-19 16:39:32,,,SI,2020-08-19 16:27:19,2020-08-19 16:39:32,t,f,f
1731,1,2275,2251,847,7.1297197,-73.1220552,7.1297171,-73.1220516,0,8154491,2020-08-19 15:48:32,2020-08-19 16:40:51,se logra pedido por bombas de gasolina,,SI,2020-08-19 15:48:32,2020-08-19 16:40:51,t,f,f
1743,3,8429,8054,847,6.9887932,-73.0514454,,,0,8146124,2020-08-19 16:46:08,,,,NO,2020-08-19 16:46:08,2020-08-19 16:46:08,t,f,f
1744,8425,1757,1731,847,2.1931222,-75.6328984,,,0,8420579,2020-08-19 16:51:49,,,,NO,2020-08-19 16:51:49,2020-08-19 16:51:49,t,f,f
1745,8425,1757,1731,847,2.1931222,-75.6328984,,,0,8420579,2020-08-19 16:51:50,,,,NO,2020-08-19 16:51:50,2020-08-19 16:51:50,t,f,f
1746,8425,1757,1731,847,2.1931006,-75.6329055,2.1931212,-75.6329007,0,8420579,2020-08-19 16:52:01,2020-08-19 16:53:06,"Eduardo me remite al almacén de repuestos, para saber requerimientos",,SI,2020-08-19 16:52:01,2020-08-19 16:53:06,t,f,f
1748,27,802,774,847,5.02395,-73.9831709,5.023959,-73.9831595,0,8242618,2020-08-19 16:55:56,2020-08-19 16:58:19,,,SI,2020-08-19 16:55:56,2020-08-19 16:58:19,t,t,f
1742,38,39,23,847,4.1443949,-73.6316622,4.1440883,-73.5994889,0,8201411,2020-08-19 16:41:29,2020-08-19 17:00:30,,,SI,2020-08-19 16:41:29,2020-08-19 17:00:30,t,f,f
1751,7,497,466,847,4.6659027,-74.0663426,4.6659027,-74.0663426,0,8250903,2020-08-19 17:05:35,2020-08-19 17:05:49,,,SI,2020-08-19 17:05:35,2020-08-19 17:05:49,f,t,f
1753,16,2381,2357,847,5.71171171171171,-72.9386991708199,,,0,8128972,2020-08-19 17:09:53,,,,NO,2020-08-19 17:09:53,2020-08-19 17:09:53,t,t,f
1754,16,2381,2357,847,5.71171171171171,-72.9386991708199,5.71171171171171,-72.9386991708199,0,8128972,2020-08-19 17:09:55,2020-08-19 17:10:11,,,SI,2020-08-19 17:09:55,2020-08-19 17:10:11,t,t,f
1755,46,181,152,847,3.4970052,-76.4930575,3.4970162,-76.4930594,0,8517937,2020-08-19 17:11:14,2020-08-19 17:11:25,,,SI,2020-08-19 17:11:14,2020-08-19 17:11:25,t,f,f
1756,46,217,186,847,3.4970083,-76.4930696,3.4970136,-76.493072,0,8517938,2020-08-19 17:11:41,2020-08-19 17:12:10,,,SI,2020-08-19 17:11:41,2020-08-19 17:12:10,t,f,f
1747,1,780,752,847,7.1297179,-73.1220692,7.129718,-73.122077,0,8154493,2020-08-19 16:54:08,2020-08-19 17:12:31,se programa abono para el fin de semana,,SI,2020-08-19 16:54:08,2020-08-19 17:12:31,f,t,f
1750,38,1517,1489,847,4.144387,-73.6316476,4.1443952,-73.6316552,0,8201409,2020-08-19 17:00:53,2020-08-19 17:13:56,,,SI,2020-08-19 17:00:53,2020-08-19 17:13:56,t,f,f
1749,123,2450,2428,847,4.437983,-75.2166237,4.4384983,-75.1919284,0,8377983,2020-08-19 17:00:02,2020-08-19 17:22:12,,,SI,2020-08-19 17:00:02,2020-08-19 17:22:12,t,f,f
1752,8425,1762,1736,847,2.1933512,-75.6392956,2.1933178,-75.6392574,0,8421290,2020-08-19 17:07:49,2020-08-19 17:48:21,"Hizo pedidos de lubricantes, baterías y químicos",,SI,2020-08-19 17:07:49,2020-08-19 17:48:21,t,f,f
1758,1,8464,8088,847,7.1297029,-73.122049,7.1297312,-73.1220561,0,8154491,2020-08-19 17:17:39,2020-08-19 17:49:27,,,SI,2020-08-19 17:17:39,2020-08-19 17:49:27,f,f,t
1761,21,7821,8030,847,4.140176,-73.6370913,4.1377365,-73.6366876,0,8202004,2020-08-19 18:18:31,2020-08-19 18:19:40,,,SI,2020-08-19 18:18:31,2020-08-19 18:19:40,t,f,f
1757,38,43,26,847,4.1443963,-73.6316533,4.0979219,-73.6502295,0,8201410,2020-08-19 17:14:12,2020-08-19 18:38:29,,,SI,2020-08-19 17:14:12,2020-08-19 18:38:29,t,f,f
1762,38,666,637,847,4.0979194,-73.6502884,4.0979194,-73.6502884,0,8203372,2020-08-19 18:38:41,2020-08-19 18:51:08,,,SI,2020-08-19 18:38:41,2020-08-19 18:51:08,t,f,f
1763,38,2728,2707,847,4.0978951,-73.6502828,4.0978951,-73.6502828,0,8203371,2020-08-19 18:51:27,2020-08-19 19:03:59,,,SI,2020-08-19 18:51:27,2020-08-19 19:03:59,t,f,f
1759,13,7664,7880,847,4.6770781,-74.1404394,4.6794361,-74.1353218,0,8259150,2020-08-19 17:23:06,2020-08-19 19:04:18,,,SI,2020-08-19 17:23:06,2020-08-19 19:04:18,t,f,f
1765,265,767,739,847,0,0,0,0,0,0,2020-08-19 19:39:23,2020-08-19 19:39:32,,,SI,2020-08-19 19:39:23,2020-08-19 19:39:32,t,f,f
1764,38,666,637,847,4.0979081,-73.6502837,4.37897,-73.200525,0,8203372,2020-08-19 19:04:12,2020-08-20 07:59:27,,,SI,2020-08-19 19:04:12,2020-08-20 07:59:27,t,f,f
1768,38,2241,2217,847,4.3790562,-73.2004202,,,0,8154112,2020-08-20 07:59:43,,,,NO,2020-08-20 07:59:43,2020-08-20 07:59:43,t,f,f
